method,time_S_BA,time_nDTW,freq_MSC_mean,freq_Delta_f_peak_Hz,nl_XSampEn,nl_PLV,BA_bias,BA_sd,BA_loa_width,S_time,S_freq,S_nl,TDSI,mm_z_mean,mm_z_std,ecg_z_mean,ecg_z_std,f0_Hz,file_index,mmwave_file,ecg_file
小波去噪,0.6232560505216669,0.2973806970181491,0.23571075751846526,0.3471875,1.4803602842069807,0.15236666017807998,2.9961041144307074e-17,1.4003441952506517,5.489349245382554,0.6830086210408404,0.13338474920538596,0.27776694807535185,0.3647201061071927,3.728485120180436e-17,1.0,1.0652814629086959e-17,1.0,1.2585546875,41,041.csv,041.csv
NLMS,0.6199906394760151,0.2675105818128594,0.2649491737071782,0.08679687499999988,1.3881603814411618,0.03639141637746974,1.8309525143743212e-17,1.4271943630491857,5.594601903152808,0.6926364359913126,0.34237629158342925,0.22756188136771938,0.4208582029808204,-3.3290045715896748e-18,1.0,1.0652814629086959e-17,1.0,1.2585546875,41,041.csv,041.csv
帶通+小波,0.619317854694862,0.2874438591671759,0.1852210386014595,0.04339843749999983,1.337710199104846,0.07934348575839299,1.7976624686584242e-17,1.432817118363508,5.616643103984951,0.6847482679697969,0.4165717088974472,0.25355625268347404,0.4516254098502394,-7.989610971815219e-18,1.0,1.0652814629086959e-17,1.0,1.2585546875,41,041.csv,041.csv
帶通+小波+NLMS,0.6178951531959336,0.30107554248426804,0.3860327272196525,0.21699218750000004,1.4899615911532107,0.14910514644618478,5.392987405975273e-17,1.4448124011731316,5.663664612598676,0.6789585103703859,0.2501096323026308,0.2753588835599631,0.4014756754109932,-1.464762011499457e-17,1.0,1.0652814629086959e-17,1.0,1.2585546875,41,041.csv,041.csv
原始波形,0.6201282786339726,0.2685744896835428,0.239400566779238,0.04339843750000005,1.3852711105047713,0.22291377937931417,-1.997402742953805e-17,1.4260479379851745,5.590107916901884,0.6922983771540161,0.44366147298633574,0.3210766674155484,0.48567883918530014,1.9308226515220113e-17,1.0,-7.989610971815219e-18,1.0,1.4321484375,42,042.csv,042.csv
帶通,0.6166610607333539,0.2575465596801354,0.24982576227530068,0.04339843750000005,1.1858022849312337,0.2232600641684447,-4.993506857384512e-17,1.4553352846182883,5.70491431570369,0.6948033490536945,0.448874070734367,0.34037899233875435,0.4946854707089386,-2.263723108680979e-17,1.0,-7.989610971815219e-18,1.0,1.4321484375,42,042.csv,042.csv
小波去噪,0.626532644330041,0.24868640780389914,0.18565808384093122,0.39058593750000004,1.408981901386685,0.2687781666718648,-3.6619050287486425e-17,1.3741077656008536,5.386502441155346,0.7031785631233056,0.10289086856731347,0.34194564476637923,0.38267169215233277,1.3316018286358699e-17,1.0,-7.989610971815219e-18,1.0,1.4321484375,42,042.csv,042.csv
NLMS,0.6169087106738909,0.2588642737262539,0.20144512181707258,0.04339843750000005,1.427293018479577,0.1409980329092511,-7.656710514656252e-18,1.453214718828909,5.6966016978093235,0.6944182487449704,0.424683750505253,0.27648980380225,0.4651972676841578,-1.8309525143743212e-17,1.0,-7.989610971815219e-18,1.0,1.4321484375,42,042.csv,042.csv
帶通+小波,0.6163222373180834,0.25384058127861964,0.19850839014827742,0.04339843750000005,1.1637904726875372,0.23076214231459313,-4.993506857384512e-17,1.4582438506568656,5.716315894574913,0.696068854508597,0.4232153846708554,0.34645704931287774,0.4885804294974434,-1.3316018286358699e-17,1.0,-7.989610971815219e-18,1.0,1.4321484375,42,042.csv,042.csv
帶通+小波+NLMS,0.6251615631863507,0.26798219555368175,0.6357230713597684,0.52078125,1.2389307514617809,0.3797721341168236,-1.1318615543404894e-17,1.3850026901952626,5.42921054556543,0.6950414815849899,0.32059835276780774,0.41320695345632913,0.4762822626030423,4.9935068573845125e-18,1.0,-7.989610971815219e-18,1.0,1.4321484375,42,042.csv,042.csv
原始波形,0.6232980125425998,0.2666181241074734,0.1476304620470641,0.04339843750000005,1.4316240868726688,0.2109456255261288,-2.1305629258173918e-17,1.400003807257718,5.488014924450254,0.6946317659656875,0.39777642062024876,0.31109670121658517,0.4678349626008405,-7.989610971815219e-18,1.0,-2.396883291544566e-17,1.0,1.21515625,43,043.csv,043.csv
帶通,0.6218287073094257,0.2541565871865752,0.13939965087877954,0.04339843750000005,1.3414976290064458,0.21658361859525704,-1.0652814629086959e-17,1.4119920787218236,5.535008948589549,0.6986995277341397,0.3936610150361065,0.3218303556561667,0.4713969661421376,1.3316018286358699e-17,1.0000000000000002,-2.396883291544566e-17,1.0,1.21515625,43,043.csv,043.csv
小波去噪,0.6307459383371725,0.2947137370604947,0.13364681180232668,0.6509765624999999,1.4403286562435103,0.17887683642773225,-1.6645022857948375e-17,1.3413520603025146,5.258100076385857,0.6877453440563217,0.06756782021435336,0.29432885324636243,0.34988067250567917,-5.3264073145434795e-18,1.0,-2.396883291544566e-17,1.0,1.21515625,43,043.csv,043.csv
NLMS,0.6218952477369268,0.2597182781919263,0.19733598350259432,0.04339843750000005,1.4236144327401747,0.059728269099215005,-1.2650217372040764e-17,1.411446047625769,5.532868506693014,0.6965820430941656,0.42262918134801386,0.23616757673314512,0.45179293372510815,-1.1318615543404894e-17,1.0,-2.396883291544566e-17,1.0,1.21515625,43,043.csv,043.csv
帶通+小波,0.622701510559887,0.26773756124907666,0.18583272464445522,0.04339843750000005,1.3872777420625462,0.21172658988025078,-2.6632036572717398e-17,1.4048534357795819,5.507025468255961,0.6939050297244331,0.4168775519189443,0.31530687630071436,0.4753631526480306,-2.6632036572717397e-18,1.0,-2.396883291544566e-17,1.0,1.21515625,43,043.csv,043.csv
帶通+小波+NLMS,0.6271346288510287,0.27402000701591234,0.5900276691851131,0.04339843750000005,1.3860081698467708,0.3512956057808627,-2.6632036572717397e-18,1.3693615037475704,5.367897094690476,0.6937257461440772,0.6189750241892733,0.3852028271853021,0.5659678658395508,-7.323810057497285e-18,1.0,-2.396883291544566e-17,1.0,1.21515625,43,043.csv,043.csv
原始波形,0.61636970714755,0.2774030279184178,0.2918034928637612,0.52078125,1.2314938286070471,0.05736450513368304,-3.462164754453262e-17,1.4578358448684898,5.71471651188448,0.6870593743448681,0.14863856351980415,0.2527474028218669,0.3628151135621797,3.9948054859076094e-18,1.0,3.528744845885055e-17,0.9999999999999999,1.4321484375,44,044.csv,044.csv
帶通,0.6185771318353983,0.27282988783951434,0.2746929163334345,0.04339843750000005,1.3110499665080009,0.05957600471930079,6.6580091431793495e-18,1.439044448027008,5.641054236265871,0.6898997008078491,0.46130764776343397,0.24613988018404057,0.4657824095851079,2.5300434744081527e-17,1.0,3.528744845885055e-17,0.9999999999999999,1.4321484375,44,044.csv,044.csv
小波去噪,0.6168977448559835,0.27377135599516805,0.3282882575785523,0.4773828124999999,1.3078436827653048,0.11447277196465967,-1.5979221943630438e-17,1.453308521353656,5.696969403706332,0.6887018426817105,0.16836811792101514,0.2738888411438033,0.37698626724884293,-5.3264073145434795e-18,0.9999999999999998,3.528744845885055e-17,0.9999999999999999,1.4321484375,44,044.csv,044.csv
NLMS,0.6187196497632372,0.28829907935487015,0.23317101303343385,0.2603906250000001,1.2122734689237165,0.2626482107989546,5.992208228861415e-18,1.4378432691149763,5.636345614930707,0.6841285186590663,0.1535775130040888,0.35733594662236773,0.39834732609517426,-9.987013714769024e-19,1.0,3.528744845885055e-17,0.9999999999999999,1.4321484375,44,044.csv,044.csv
帶通+小波,0.6188593785631248,0.27839110136351397,0.32710424689322753,0.04339843750000005,1.2986259107115217,0.05873526260536943,-2.6632036572717398e-17,1.4366669968069123,5.631734627483096,0.6879300390842985,0.48751331304333045,0.24688888940302037,0.47411074717688306,-1.0652814629086959e-17,1.0,3.528744845885055e-17,0.9999999999999999,1.4321484375,44,044.csv,044.csv
帶通+小波+NLMS,0.6138310025629693,0.2795010054015438,0.6142163214109285,0.04339843750000005,1.3157783257001712,0.205730598208146,-1.997402742953805e-17,1.4798931835777815,5.801181279624903,0.6849959850661758,0.6310693503021809,0.3187754293834148,0.5449469215839239,-2.396883291544566e-17,1.0,3.528744845885055e-17,0.9999999999999999,1.4321484375,44,044.csv,044.csv
原始波形,0.6164796368440999,0.25854232672987454,0.25306595449706837,0.3471875,1.5437922026255817,0.3056973739780985,-7.989610971815219e-18,1.4568916317319394,5.711015196389202,0.6943279917509687,0.1420623476946875,0.3494056225295874,0.3952653206584145,1.864242560090218e-17,1.0,-1.864242560090218e-17,1.0,1.6491406249999998,45,045.csv,045.csv
帶通,0.6157114216367843,0.2576227164714105,0.2060460848622408,0.30378906249999993,1.366560419290485,0.30707194007057365,-2.6632036572717397e-18,1.4635087514043887,5.736954305505204,0.6942990980963384,0.12699099128555738,0.3648130605859284,0.39536771665594134,1.198441645772283e-17,0.9999999999999999,-1.864242560090218e-17,1.0,1.6491406249999998,45,045.csv,045.csv
小波去噪,0.6165037893757015,0.2672805109437625,0.37122965285969844,0.3471875,1.5989621804240186,0.42040289503421996,7.323810057497285e-18,1.4566842991153661,5.7102024525322355,0.6909810556431968,0.20114419687600255,0.4025859322803417,0.43157039493318033,0.0,1.0,-1.864242560090218e-17,1.0,1.6491406249999998,45,045.csv,045.csv
NLMS,0.6253529470968147,0.2634453389907348,0.1567177673701362,0.04339843750000005,1.4681756425784904,0.23613776583172705,2.629913611555843e-17,1.3834747631503925,5.423221071549539,0.6968762849435213,0.4023200732817848,0.32064765866200634,0.4732813389624375,2.496753428692256e-17,0.9999999999999998,-1.864242560090218e-17,1.0,1.6491406249999998,45,045.csv,045.csv
帶通+小波,0.6157837570379697,0.25877663065886497,0.19680145763447077,0.3471875,1.3937397189193639,0.3191408544172838,1.5979221943630438e-17,1.4628838104967303,5.734504537147183,0.6938896004689266,0.11393009926338872,0.36844860892913456,0.39208943622048326,3.9948054859076094e-18,1.0,-1.864242560090218e-17,1.0,1.6491406249999998,45,045.csv,045.csv
帶通+小波+NLMS,0.6292194265743759,0.2637070262477817,0.5017827429910124,0.3471875,1.4067020427162116,0.23774905928718942,-7.989610971815219e-18,1.353096157893909,5.304136938944123,0.6987089976413965,0.26642074194165954,0.3266277085272169,0.43058581603675766,-2.4634633829763593e-17,0.9999999999999998,-1.864242560090218e-17,1.0,1.6491406249999998,45,045.csv,045.csv
原始波形,0.6243292063363377,0.26880693971747927,0.23765911915868299,0.13019531250000016,1.5754927659287585,0.14072544592167685,2.4634633829763593e-17,1.391675161002713,5.455366631130635,0.6943100009694764,0.2548295715046568,0.26450032901996207,0.4045466338313651,-6.6580091431793495e-18,1.0,-7.989610971815219e-18,1.0,1.4321484375,46,046.csv,046.csv
帶通,0.6278934770638191,0.250032028556086,0.23244531886026923,0.13019531250000016,1.4469753797442808,0.1440782083211055,0.0,1.3634103914208375,5.344568734369683,0.7033346583350586,0.2522226713554499,0.2763729949462672,0.4106434415455919,-6.990909600338316e-18,1.0,-7.989610971815219e-18,1.0,1.4321484375,46,046.csv,046.csv
小波去噪,0.630207363179293,0.2751394641182444,0.23337315820694615,0.39058593750000004,1.649237486650582,0.23322579986845116,9.987013714769025e-18,1.3454798174104219,5.274280884248854,0.6948367803672199,0.12674840575032092,0.30534645157672013,0.3756438792314203,1.0652814629086959e-17,1.0,-7.989610971815219e-18,1.0,1.4321484375,46,046.csv,046.csv
NLMS,0.6300221475495223,0.276104099396426,0.176471905056292,0.21699218749999982,1.4861808646016887,0.19614854834112996,-1.0652814629086959e-17,1.346903296711652,5.279860923109676,0.6943780452270183,0.14532922122095068,0.2991859499617408,0.37963107213656994,-7.323810057497285e-18,1.0,-7.989610971815219e-18,1.0,1.4321484375,46,046.csv,046.csv
帶通+小波,0.6287088534344926,0.25011849142920367,0.3061655040763547,0.13019531250000016,1.50380462734658,0.12848169623725114,1.731082377226631e-17,1.3570551949313223,5.3196563641307835,0.7037086803775485,0.28908276396349264,0.2639369404330957,0.41890946159137893,-2.263723108680979e-17,0.9999999999999998,-7.989610971815219e-18,1.0,1.4321484375,46,046.csv,046.csv
帶通+小波+NLMS,0.6345627437623553,0.2851007170728749,0.20890992780560863,0.21699218749999982,1.530081361411061,0.31647886374345435,4.660606400225545e-18,1.3125775117815144,5.145303846183536,0.693250630610672,0.161548232595609,0.35586153510762597,0.40355346610463566,7.490260286076768e-18,1.0,-7.989610971815219e-18,1.0,1.4321484375,46,046.csv,046.csv
原始波形,0.6239440133582024,0.2709886491522705,0.2712507973594293,0.21699218749999982,1.4612835811775948,0.1870749712776122,3.3290045715896748e-18,1.3947781399520953,5.467530308612213,0.6932845830780615,0.19271866737251933,0.29668352042475965,0.39422892362511347,7.989610971815219e-18,1.0,0.0,0.9999999999999999,1.3019531249999998,47,047.csv,047.csv
帶通,0.6266143802138937,0.25677056858405384,0.26110942914955537,0.21699218749999982,1.3259349842587254,0.19045046185417006,-1.3981819200676633e-17,1.37346200737525,5.38397106891098,0.7000800246499046,0.18764798326758236,0.3101925466017963,0.39930685150642775,-1.5979221943630438e-17,1.0,0.0,0.9999999999999999,1.3019531249999998,47,047.csv,047.csv
小波去噪,0.6249456777838827,0.2803573852375287,0.28268960315539643,0.694375,1.4529528282785775,0.07504059253341576,-1.864242560090218e-17,1.3867290333050977,5.435977810555983,0.6902296807739191,0.14182712427060593,0.24135625847348535,0.35780435450600345,-1.5979221943630438e-17,0.9999999999999999,0.0,0.9999999999999999,1.3019531249999998,47,047.csv,047.csv
NLMS,0.6191545291000479,0.2766063264968226,0.19194330908054574,0.21699218749999982,1.4929798413210276,0.11553591934100274,1.1318615543404894e-17,1.434186883849572,5.622012584690322,0.6887537554644703,0.15306492323307755,0.2583311538498215,0.3667166108491231,1.5979221943630438e-17,1.0,0.0,0.9999999999999999,1.3019531249999998,47,047.csv,047.csv
帶通+小波,0.6255800304800767,0.2572981524331887,0.2923284291615042,0.21699218749999982,1.3118509971013812,0.19079078021521448,1.5313421029312504e-17,1.3816648500218394,5.416126212085611,0.6993588485008297,0.20325748327355678,0.3116723044186525,0.40476287873101296,7.989610971815219e-18,1.0,0.0,0.9999999999999999,1.3019531249999998,47,047.csv,047.csv
帶通+小波+NLMS,0.628441911903893,0.26453387664919736,0.584303830870609,0.13019531249999994,1.3158378789753105,0.29667716252769283,3.9948054859076094e-18,1.3591313437316852,5.327794867428206,0.6980027789233261,0.42815192736062013,0.3642431592739596,0.49679928851930194,1.198441645772283e-17,0.9999999999999999,0.0,0.9999999999999999,1.3019531249999998,47,047.csv,047.csv
原始波形,0.6252165146301446,0.2692697078973237,0.2593312495821773,0.6509765624999999,1.5013861351827502,0.3225187630284734,1.198441645772283e-17,1.3845637424634534,5.427489870456737,0.6945768512989491,0.13041003910427867,0.36114855214940944,0.3953784808508791,-1.464762011499457e-17,1.0,-7.989610971815219e-18,1.0,1.3453515624999999,48,048.csv,048.csv
帶通,0.6308899059446437,0.24759010884517724,0.26291532706574205,0.13019531249999994,1.2807088988859272,0.3208939790191606,1.3316018286358699e-17,1.3402515412020315,5.2537860415119635,0.7057848887121982,0.26745767545818666,0.3796770719827264,0.4509732120510371,-6.6580091431793495e-18,1.0,-7.989610971815219e-18,1.0,1.3453515624999999,48,048.csv,048.csv
小波去噪,0.6185693540085709,0.25870097591811575,0.30098822390791924,0.52078125,1.2376524252601688,0.2497520866735916,5.3264073145434795e-18,1.439110043153181,5.641311369160469,0.6953116026164948,0.15323092904188315,0.34832450850308083,0.3989556800538196,3.9948054859076094e-18,1.0,-7.989610971815219e-18,1.0,1.3453515624999999,48,048.csv,048.csv
NLMS,0.6318698470376429,0.26726244456881326,0.3433229298397636,0.13019531250000016,1.3126838650171042,0.14831817838029066,1.4980520572153537e-18,1.3327926695513654,5.224547264641353,0.6986709990651538,0.30766147684519707,0.2903581155954695,0.43223019716860683,2.1971430172491855e-17,1.0,-7.989610971815219e-18,1.0,1.3453515624999999,48,048.csv,048.csv
帶通+小波,0.6309295485809546,0.24856276354277587,0.23234834584325303,0.13019531249999994,1.2500274289344755,0.3274624120134477,2.6632036572717398e-17,1.3399487169777151,5.2525989705526435,0.7054252286402918,0.2521741848469421,0.385950719231405,0.4478500442395463,-2.6632036572717397e-18,1.0,-7.989610971815219e-18,1.0,1.3453515624999999,48,048.csv,048.csv
帶通+小波+NLMS,0.6375008519739415,0.2728852127988022,0.5997860780089556,0.13019531250000016,1.226177280351837,0.48488222852894963,-1.3316018286358699e-18,1.2909779851606424,5.060633701829718,0.6993405041640646,0.4358930509297931,0.4670413760733535,0.5340916437224038,2.9961041144307074e-17,1.0,-7.989610971815219e-18,1.0,1.3453515624999999,48,048.csv,048.csv
原始波形,0.6171717187316614,0.25662513949804006,0.2862254472213602,0.30378906249999993,1.6266399953443296,0.08846571483715845,-2.1971430172491855e-17,1.450967558149008,5.6877928279441115,0.6954149460188583,0.16708067246511707,0.2345901202662632,0.36569524625007954,-4.660606400225545e-18,1.0,-1.5979221943630438e-17,1.0,1.38875,49,049.csv,049.csv
帶通,0.6232562230461789,0.2444849603755448,0.28196250869358774,0.30378906249999993,1.4412059655040146,0.09028629975336036,3.6619050287486425e-18,1.4003427955271444,5.489343758466406,0.703181994484843,0.16494920320123085,0.24995995233634866,0.37269705000747416,1.8975326058061146e-17,1.0,-1.5979221943630438e-17,1.0,1.38875,49,049.csv,049.csv
小波去噪,0.6126836335124566,0.2698544997362189,0.2624920639250006,0.21699218750000004,1.3849586105157876,0.017450943788321186,1.3981819200676633e-17,1.4900239096394883,5.840893725786794,0.6880871039239947,0.18833930065530485,0.2183727159995275,0.3649330401929423,-1.3316018286358699e-17,1.0,-1.5979221943630438e-17,1.0,1.38875,49,049.csv,049.csv
